component_id	namespace	accession	evidence_type	confidence	source	notes
COMP_25152_CATALYTIC	KO	K00826	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_25315_CATALYTIC	KO	K00841	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_27654_CATALYTIC	KO	K01652	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_27694_CATALYTIC	KO	K01687	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_32271_CATALYTIC	KO	K00052	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_32715_CATALYTIC	KO	K00052	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_33799_CATALYTIC	KO	K00013	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_33799_CATALYTIC	KO	K14152	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_33803_CATALYTIC	KO	K00013	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_33803_CATALYTIC	KO	K14152	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_34171_CATALYTIC	KO	K01714	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_35331_CATALYTIC	KO	K00215	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_42424_LARGE	KO	K01703	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_42424_SMALL	KO	K01704	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10152_CATALYTIC	KO	K00926	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10680_CATALYTIC	KO	K01777	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12232_SELA	KO	K10670	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12232_B_ALPHABETA	KO	K10671	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12232_B_GAMMA	KO	K10672	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12232_C_ALPHA	KO	K21576	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12232_C_BETA	KO	K21577	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12737_PRDA	KO	K10793	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12737_PRDB	KO	K10794	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13101_CATALYTIC	KO	K01712	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_17785_CATALYTIC	KO	K01580	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19169_CATALYTIC	KO	K01752	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19169_CATALYTIC	KO	K17989	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19553_CATALYTIC	KO	K01667	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19597_CATALYTIC	KO	K01478	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21232_CATALYTIC	KO	K01745	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22108_CATALYTIC	KO	K01754	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22108_CATALYTIC	KO	K17989	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22492_CATALYTIC	KO	K01479	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23660_CATALYTIC	KO	K01468	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23800_CATALYTIC	KO	K01761	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24931_CATALYTIC	KO	K20021	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24931_CATALYTIC	KO	K26607	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24931_CATALYTIC	KO	K28981	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13245_CATALYTIC	KO	K01637	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-20	Direct isocitrate-lyase evidence.
COMP_18181_CATALYTIC	KO	K01638	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-20	K01639 is refused because KEGG defines it as N-acetylneuraminate lyase.
COMP_21448_NIFH	KO	K02588	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	NifH alone is not evidence of a complete nitrogenase.
COMP_21448_NIFD	KO	K02586	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required Mo nitrogenase catalytic chain.
COMP_21448_NIFK	KO	K02591	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required Mo nitrogenase catalytic chain.
COMP_21448_NIFB	KO	K02585	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required because NifB makes the cofactor precursor and cannot be replaced by housekeeping Fe-S assembly.
COMP_21448_NIFE	KO	K02587	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required Mo-cofactor scaffold component.
COMP_21448_NIFN	KO	K02592	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required Mo-cofactor scaffold component.
COMP_55543_VNFH	KO	K22899	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required V nitrogenase electron-delivery component.
COMP_55543_VNFD	KO	K22896	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required V nitrogenase catalytic chain.
COMP_55543_VNFK	KO	K22897	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required V nitrogenase catalytic chain.
COMP_55543_VNFG	KO	K22898	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required V nitrogenase delta subunit.
COMP_55543_NIFB	KO	K02585	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Shared precursor synthase required by all three nitrogenase cofactors.
COMP_55543_VNFE	KO	K22903	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	Required V-cofactor scaffold component.
COMP_55543_VNFN	KO	K02592	orthology	curated	KEGG orthology and nitrogenase assembly literature, verified 2026-08-20	KEGG's K02592 entry is named NifN but also annotates vnfN in validated vanadium clusters.
COMP_18136_MET3	KO	K00958	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Monomeric sulfate adenylyltransferase.
COMP_18136_CYSN	KO	K00956	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Required with CysD.
COMP_18136_CYSD	KO	K00957	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Required with CysN.
COMP_18136_CYSNC	KO	K00955	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Fusion supplies the CysN activity.
COMP_18136_CYSD_FUS	KO	K00957	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Required partner of CysNC.
COMP_24152_CYSC	KO	K00860	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Standalone APS kinase.
COMP_24152_CYSNC	KO	K00955	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Fusion supplies the APS kinase activity.
COMP_11724_CYSH	EC	1.8.4.8	activity	curated	Rhea release 141 and KEGG K00390 definition, verified 2026-08-20	KO K00390 is deliberately refused because it spans this activity and APS reductase.
COMP_21976_CYSH	EC	1.8.4.10	activity	curated	Rhea release 141 and KEGG K00390 definition, verified 2026-08-20	KO K00390 is deliberately refused because it spans this activity and PAPS reductase.
COMP_13804_CYSJ	KO	K00380	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Required with CysI.
COMP_13804_CYSI	KO	K00381	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Required with CysJ.
COMP_23132_SIR	KO	K00392	orthology	curated	KEGG module M00176 and Rhea release 141, verified 2026-08-20	Ferredoxin-dependent terminal reductase.
COMP_11160_ECTB	KO	K00836	orthology	curated	KEGG M00033 and Rhea release 141, verified 2026-08-20	The reaction runs opposite the Rhea master in ectoine biosynthesis.
COMP_16901_ECTA	KO	K06718	orthology	curated	KEGG M00033 and Rhea release 141, verified 2026-08-20	Substrate-specific ectoine-pathway acetyltransferase.
COMP_17281_ECTC	KO	K06720	orthology	curated	KEGG M00033 and Rhea release 141, verified 2026-08-20	Ectoine synthase closes the trait-specific ring.
COMP_19865_HEME	KO	K01599	orthology	curated	KEGG M00121/M00926 and Rhea release 141, verified 2026-08-20	Shared first reaction of every curated UROGEN_III-to-heme route.
COMP_18257_HEMF	KO	K00228	orthology	curated	KEGG M00121 and Rhea release 141, verified 2026-08-20	Oxygen-dependent HemF.
COMP_15425_HEMN	KO	K02495	orthology	curated	KEGG M00121 and Rhea release 141, verified 2026-08-20	Oxygen-independent radical-SAM HemN.
COMP_25576_HEMY	KO	K00231	orthology	curated	KEGG M00121 and Rhea release 141, verified 2026-08-20	The same KO also supports its experimentally established coproporphyrinogen oxidase activity in the copro route.
COMP_27409_HEMG	KO	K00230	orthology	curated	KEGG M00121 and Rhea release 141, verified 2026-08-20	KEGG maps K00230 to R09489, but Rhea 141 does not cross-reference that KEGG reaction to RHEA:27409; only the exact Rhea EC cross-reference is stored.
COMP_62000_HEMJ	KO	K08973	orthology	curated	KEGG M00121 and Rhea release 141, verified 2026-08-20	HemJ identifies the protoporphyrinogen oxidase while Rhea leaves its electron acceptor abstract.
COMP_22584_HEMH	KO	K01772	orthology	curated	KEGG M00121 and Rhea release 141, verified 2026-08-20	The same KO also supports coproferrochelatase in its separate reaction-specific component.
COMP_43436_HEMY	KO	K00231	orthology	curated	KEGG M00926, Rhea release 141 and PMID 25646457, verified 2026-08-20	Multifunctional HemY marker attached to the copro-specific reaction component.
COMP_49572_HEMH	KO	K01772	orthology	curated	KEGG M00926, Rhea release 141 and PMID 25646457, verified 2026-08-20	Multifunctional HemH marker attached to the copro-specific reaction component.
COMP_56516_HEMQ	KO	K00435	orthology	curated	KEGG M00926, Rhea release 141 and PMID 25646457, verified 2026-08-20	Hydrogen peroxide-dependent conversion of coproheme to heme b.
COMP_11112_ENTB	KO	K01252	orthology	curated	KEGG map01053 and Rhea release 141, verified 2026-08-20	This component uses the isochorismate-lyase domain; the same protein's carrier domain is separately required downstream.
COMP_23824_ENTA	KO	K00216	orthology	curated	KEGG map01053 and Rhea release 141, verified 2026-08-20	EntA identifies the 2,3-dihydroxybenzoate-forming dehydrogenase.
COMP_30571_ENTB	KO	K01252	orthology	curated	KEGG map01053, Rhea release 141 and PMID 10375542, verified 2026-08-20	The aryl-carrier function is distinct from the same protein's upstream lyase function.
COMP_30571_ENTD	KO	K02362	orthology	curated	KEGG map01053, Rhea release 141 and PMID 10375542, verified 2026-08-20	Required carrier-domain phosphopantetheinyl transferase, not an accessory annotation.
COMP_30571_ENTE	KO	K02363	orthology	curated	KEGG map01053, Rhea release 141 and PMID 10375542, verified 2026-08-20	Required 2,3-dihydroxybenzoate-activating ligase.
COMP_30571_ENTF	KO	K02364	orthology	curated	KEGG map01053, Rhea release 141 and PMID 10375542, verified 2026-08-20	Required serine-activating and cyclising NRPS component.
COMP_17433_BETA	KO	K00108	orthology	curated	KEGG M00555 and Rhea release 141, verified 2026-08-20	BetA architecture represented by MetaCyc BETSYN-PWY.
COMP_33051_GBSB	KO	K11440	orthology	curated	KEGG M00555, Rhea release 141 and PMID 8752328, verified 2026-08-20	GbsB architecture represented by MetaCyc PWY-3722.
COMP_17769_CMO	KO	K00499	orthology	curated	KEGG M00555 and Rhea release 141, verified 2026-08-20	The reaction consumes oxygen and reduced ferredoxin.
COMP_13505_CODA	KO	K17755	orthology	curated	KEGG M00555 and Rhea release 141, verified 2026-08-20	The same choline oxidase catalyses both steps and is attached to both reaction-specific components.
COMP_20369_CODA	KO	K17755	orthology	curated	KEGG M00555 and Rhea release 141, verified 2026-08-20	The same choline oxidase catalyses both steps and is attached to both reaction-specific components.
COMP_15305_BADH	KO	K00130	orthology	curated	KEGG M00555 and Rhea release 141, verified 2026-08-20	K14085 is deliberately refused: ALDH7A1 spans many aldehydes and cannot identify betaine aldehyde even though KEGG includes it in M00555.
COMP_32459_CATALYTIC	KO	K00589	orthology	curated	KEGG M00846 and Rhea release 141, verified 2026-08-20	MET1 supplies the same two-methyl-transfer conversion as the accepted CobA orthologues.
COMP_32459_CATALYTIC	KO	K02496	orthology	curated	KEGG M00846 and Rhea release 141, verified 2026-08-20	HemX is explicitly assigned uroporphyrinogen-III C-methyltransferase activity.
COMP_32459_CATALYTIC	KO	K13543	orthology	curated	KEGG M00846 and Rhea release 141, verified 2026-08-20	The HemDX fusion establishes the methyltransferase reaction; its uroporphyrinogen synthase activity is outside this GIFT boundary.
COMP_24360_CYSG	KO	K02302	orthology	curated	KEGG M00846, Rhea release 141 and PMID 9461500, verified 2026-08-20	The maintained KO explicitly includes sirohydrochlorin ferrochelatase activity, so the same CysG observation can support all three reaction-specific components.
COMP_24360_MET8	KO	K02304	orthology	curated	KEGG M00846, Rhea release 141 and PMID 11980703, verified 2026-08-20	Met8 is bifunctional: its same observation supplies both precorrin-2 dehydrogenation and iron insertion.
COMP_24360_SIRB	KO	K03794	orthology	curated	KEGG M00846, Rhea release 141 and PMID 12408752, verified 2026-08-20	SirB is the split iron-specific chelatase. Broader CbiX-family KOs are refused because sequence alone does not resolve iron from cobalt or nickel insertion.
